"","Plot","perc.canopy.open","log.light","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","lma","log.lma","log.lmf","new.rgr.h","log.rgr.h","log.mean.thick","log.ssl","log.lar1","log.smf","log.rmf","Comp.1","Comp.2","Comp.3"
"584",1402,3.25,0.618001107,187.08,0.245,45.96491228,73.36470588,0.392156863,0.279411765,0.328431373,"PITTKE",0.040821995,0.005345307,1.034515172,0.537213357,1.040821995,-1.213300013,1.511426684,0.222422405,-0.079983654,-0.619117795,0.359334589,-0.375399666552264,0.398514404584157,-0.29940161914394
"585",1402,3.25,0.618001107,200.3393939,0.157,6.73944687,49.30665009,0.2461156,0.548166563,0.205717837,"KNEMGL",0.046520016,0.00499153,0.794714708,-0.445749088,1.046520016,-1.157437553,0.02688539,-2.057554099,-0.868695764,1.438217789,-0.966209953,-0.375399666552264,0.398514404584157,-0.29940161914394
"586",1402,3.25,0.618001107,216.5470588,0.1465,15.31914894,52.74068768,0.243553009,0.538681948,0.217765043,"KNEMGL",0.16034265,0.004617934,0.522281738,-0.467833813,1.16034265,-0.101039958,-0.204030663,-1.082426766,-0.735065295,1.384932647,-0.804955774,-0.375399666552264,0.398514404584157,-0.29940161914394
"587",1403,2.81,0.316341745,180.1684211,0.2445,50,44.74771242,0.248366013,0.352941176,0.39869281,"PITTKE",0,0.005550362,1.166342868,-0.426543567,1,-1.622688441,1.504611657,0.322348358,-1.06125453,0.09408802,0.908633775,1.59784557498669,0.486748059689895,1.92993285986402
"588",1403,2.81,0.316341745,224.025,0.115333333,40.56338028,118.5561856,0.529209622,0.271477663,0.199312715,"FICUSU",0.287682072,0.004463788,0.403391868,1.169626073,1.287682072,0.964397046,-1.001987536,0.073963737,0.872590293,-0.70706211,-1.055832889,1.59784557498669,0.486748059689895,1.92993285986402
"589",1403,2.81,0.316341745,196.7512821,0.132333333,45.86956522,69.59909297,0.353741497,0.31292517,0.333333333,"DICHGE",0.09531018,0.005082559,0.858003405,0.319682579,1.09531018,-0.691196065,-0.543302064,0.21995646,-0.184563543,-0.273291334,0.401312178,1.59784557498669,0.486748059689895,1.92993285986402
"590",1403,2.81,0.316341745,276.2,0.151,140,72.05217391,0.260869565,0.391304348,0.347826087,"PSEUIN",0.262364264,0.003620565,-0.329799766,-0.322907021,1.262364264,0.761217102,-0.103103322,1.545072198,-0.115813503,0.409100516,0.521902096,1.59784557498669,0.486748059689895,1.92993285986402
"591",1403,2.81,0.316341745,240.3625,0.1965,118.8235294,81.82553191,0.340425532,0.361702128,0.29787234,"PSEUIN",0.271933715,0.004160383,0.156888763,0.238722133,1.271933715,0.838488709,0.775529123,1.350310575,0.136645711,0.168944278,0.082613077,1.59784557498669,0.486748059689895,1.92993285986402
"592",1403,2.81,0.316341745,189.5888889,0.247333333,48.82352941,54.34076433,0.286624204,0.324840764,0.388535032,"PITTKE",0.182321557,0.005274571,0.987863614,-0.124248183,1.182321557,0.090958315,1.543047346,0.294072038,-0.675745863,-0.159200869,0.835508803,1.59784557498669,0.486748059689895,1.92993285986402
"593",1403,2.81,0.316341745,280.8428571,0.109333333,50.90909091,56.70865385,0.201923077,0.423076923,0.375,"DICHGE",0.530628251,0.00356071,-0.388177175,-0.863347305,1.530628251,2.732831686,-1.18021148,0.343746222,-0.591091549,0.647436468,0.735042801,1.59784557498669,0.486748059689895,1.92993285986402
"594",1403,2.81,0.316341745,287.4,0.157,28,15.26017699,0.053097345,0.597345133,0.349557522,"DIOSXI",0.027398974,0.003479471,-0.469000736,-3.681791002,1.027398974,-1.346115264,0.02688539,-0.366214702,-3.196447429,1.700511466,0.535971597,1.59784557498669,0.486748059689895,1.92993285986402
"595",1403,2.81,0.316341745,144.7854167,0.226666667,6.465201465,27.16495114,0.18762215,0.3752443,0.43713355,"DIOSHA",0.067441281,0.006906773,1.932003518,-1.01834045,1.067441281,-0.954905564,1.251963785,-2.106889269,-2.051873813,0.281157937,1.169444517,1.59784557498669,0.486748059689895,1.92993285986402
"596",1403,2.81,0.316341745,225.175,0.17,96.42857143,94.81052632,0.421052632,0.368421053,0.210526316,"PSEUIN",0.336472237,0.00444099,0.385461174,0.687225237,1.336472237,1.34492056,0.292269378,1.10230645,0.428983314,0.225134447,-0.900742993,1.59784557498669,0.486748059689895,1.92993285986402
"597",1404,3.81,0.947662786,271.1037037,0.112,44.33333333,144.7418079,0.533898305,0.266949153,0.199152542,"PSEUIN",0.300104592,0.003688625,-0.264580353,1.188237826,1.300104592,1.062633597,-1.099823136,0.179502603,1.268678104,-0.758417186,-1.05811082,-3.28688070479075,2.02993107225693,3.50934133472047
"598",1404,3.81,0.947662786,307.875,0.142666667,28.65921788,64.64566929,0.209973753,0.530183727,0.25984252,"MYCEGR",0.223143551,0.003248071,-0.709999973,-0.780855617,1.223143551,0.438274797,-0.29248191,-0.338579691,-0.331099246,1.336386085,-0.304403747,-3.28688070479075,2.02993107225693,3.50934133472047
"599",1404,3.81,0.947662786,160.6837838,0.203,10.34810127,22.21158157,0.138231631,0.449564134,0.412204234,"DIOSHA",0,0.006223403,1.567152357,-1.662941831,1,-1.622688441,0.884092929,-1.54830303,-2.451433376,0.832823113,1.003065713,-3.28688070479075,2.02993107225693,3.50934133472047
"600",1404,3.81,0.947662786,282.0470588,0.131,23.48717949,99.47717842,0.352697095,0.404564315,0.242738589,"POMETO",0.136575535,0.003545508,-0.403160716,0.313443733,1.136575535,-0.312795595,-0.577084174,-0.574926248,0.524346722,0.510839095,-0.497334218,-3.28688070479075,2.02993107225693,3.50934133472047
"601",1404,3.81,0.947662786,275.1037037,0.106333333,34.16666667,105.1103774,0.382075472,0.367924528,0.25,"PSEUIN",0.262364264,0.003634993,-0.315872186,0.48226121,1.262364264,0.761217102,-1.273026103,-0.12983776,0.633672802,0.221017234,-0.413816391,-3.28688070479075,2.02993107225693,3.50934133472047
"602",1404,3.81,0.947662786,269.7357143,0.125333333,51.56862745,105.5487578,0.391304348,0.360248447,0.248447205,"PSEUIN",0.336472237,0.003707333,-0.246864855,0.532621423,1.336472237,1.34492056,-0.724601661,0.359032335,0.641933364,0.156649902,-0.431470251,-3.28688070479075,2.02993107225693,3.50934133472047
"603",1404,3.81,0.947662786,237.02,0.118,25.86956522,66.90080645,0.282258065,0.443548387,0.274193548,"PSEUIN",0.435318071,0.004219053,0.205928718,-0.156636969,1.435318071,2.075001048,-0.925733819,-0.460194174,-0.263041994,0.791695414,-0.152082556,-3.28688070479075,2.02993107225693,3.50934133472047
"604",1405,4.92,1.477860043,170.1051282,0.236666667,25.26315789,48.78014706,0.286764706,0.419117647,0.294117647,"GARCCO",0.143100844,0.005878718,1.367618105,-0.123214126,1.143100844,-0.254219882,1.395984201,-0.48836292,-0.89000327,0.618731903,0.046670497,0.0650164161233859,-0.925822165986162,2.79714778726861
"605",1405,4.92,1.477860043,230.48,0.172333333,46.56716418,95.15229358,0.412844037,0.344036697,0.243119266,"DIOSXI",0.196710294,0.004338771,0.303914376,0.645683794,1.196710294,0.214728564,0.337745611,0.237881129,0.436124994,0.016076707,-0.49289414,0.0650164161233859,-0.925822165986162,2.79714778726861
"606",1405,4.92,1.477860043,275.1125,0.123666667,44.6,102.5263975,0.372670807,0.310559006,0.316770186,"PARACH",0.16034265,0.003634877,-0.315984157,0.429674529,1.16034265,-0.101039958,-0.769260358,0.18662436,0.584270705,-0.296463461,0.256902052,0.0650164161233859,-0.925822165986162,2.79714778726861
"607",1405,4.92,1.477860043,215.1666667,0.143,75.2173913,110.6571429,0.514285714,0.328571429,0.157142857,"PARACH",0.182321557,0.00464756,0.544676484,1.109268382,1.182321557,0.090958315,-0.284696714,0.807295365,0.735740319,-0.124339208,-1.729396339,0.0650164161233859,-0.925822165986162,2.79714778726861
"608",1405,4.92,1.477860043,276.7508475,0.162333333,28.07228916,186.7616013,0.674836601,0.135620915,0.189542484,"SEMERE",0.204794413,0.003613358,-0.336776995,1.682535721,1.204794413,0.283615902,0.138326395,-0.363152691,1.7745567,-2.82583337,-1.198246551,0.0650164161233859,-0.925822165986162,2.79714778726861
"609",1405,4.92,1.477860043,324.16,0.213666667,70,114.1408451,0.352112676,0.507042254,0.14084507,"PARACH",0.117783036,0.003084896,-0.890501473,0.309944574,1.117783036,-0.483388179,1.054931145,0.721925734,0.79726105,1.200136834,-2.039642824,0.0650164161233859,-0.925822165986162,2.79714778726861
"610",1405,4.92,1.477860043,162.7421053,0.275,42,59.46346154,0.365384615,0.432692308,0.201923077,"CAPPFO",0.057158414,0.006144691,1.522578282,0.388012856,1.057158414,-1.05394976,1.896772461,0.115295112,-0.49694402,0.716044142,-1.018964808,0.0650164161233859,-0.925822165986162,2.79714778726861
"611",1405,4.92,1.477860043,164.6615385,0.277333333,30.86206897,67.95555556,0.412698413,0.46031746,0.126984127,"CAPPFO",0.060624622,0.006073064,1.481516999,0.644939397,1.060624622,-1.020456141,1.924958126,-0.250638391,-0.231994633,0.90498744,-2.3331822,0.0650164161233859,-0.925822165986162,2.79714778726861
"612",1405,4.92,1.477860043,178.373913,0.270666667,23.14814815,89.46479751,0.501557632,0.336448598,0.161993769,"CAPPFO",0.087011377,0.005606201,1.201397599,1.056391004,1.087011377,-0.769015367,1.843787336,-0.592193138,0.313797306,-0.052012249,-1.643252636,0.0650164161233859,-0.925822165986162,2.79714778726861
"613",1405,4.92,1.477860043,246.5166667,0.145,56.17647059,38.92368421,0.157894737,0.596491228,0.245614035,"WALSYU",0.057158414,0.004056521,0.068354935,-1.382317388,1.057158414,-1.05394976,-0.238363263,0.460668154,-1.338004401,1.696144205,-0.463967,0.0650164161233859,-0.925822165986162,2.79714778726861
"614",1405,4.92,1.477860043,336.8,0.153333333,75.58823529,129.1835616,0.383561644,0.465753425,0.150684932,"DRYPHO",0.300104592,0.002969121,-1.024457696,0.4904526,1.300104592,1.062633597,-0.051948576,0.813135948,1.042976753,0.940828577,-1.848299186,0.0650164161233859,-0.925822165986162,2.79714778726861
"615",1406,4.1,1.099783391,193.9833333,0.2845,15.03144654,48.63091922,0.250696379,0.442896936,0.306406685,"AMOODU",0.040821995,0.005155082,0.907619373,-0.406838253,1.040821995,-1.213300013,2.01006868,-1.104941713,-0.89608434,0.787208225,0.162652667,0.20954259446237,-2.45568773702298,1.41318075177827
"616",1406,4.1,1.099783391,253.952381,0.128,41.17647059,43.35772358,0.170731707,0.424390244,0.404878049,"DICHGE",0.200670695,0.003937746,-0.03571265,-1.217390283,1.200670695,0.248534352,-0.654368438,0.091778515,-1.12388458,0.656898681,0.952253623,0.20954259446237,-2.45568773702298,1.41318075177827
"617",1406,4.1,1.099783391,248.9111111,0.257,42.60869565,83.35627907,0.334883721,0.320930233,0.344186047,"PARACH",0.125163143,0.004017498,0.034504377,0.204090759,1.125163143,-0.416054254,1.670944955,0.132382447,0.173432491,-0.196175769,0.492093617,0.20954259446237,-2.45568773702298,1.41318075177827
"618",1406,4.1,1.099783391,183.4152542,0.134333333,12.42268041,76.32719436,0.416144201,0.304075235,0.279780564,"AMOOYU",0.117783036,0.005452109,1.103796055,0.662483451,1.117783036,-0.483388179,-0.493261803,-1.331313048,-0.001414298,-0.360876154,-0.094928313,0.20954259446237,-2.45568773702298,1.41318075177827
"619",1406,4.1,1.099783391,193.875,0.147,153.75,102.0394737,0.526315789,0.210526316,0.263157895,"WALSYU",0.15415068,0.005157963,0.909575635,1.158056515,1.15415068,-0.155787232,-0.192664537,1.656328331,0.57482212,-1.483323865,-0.268480155,0.20954259446237,-2.45568773702298,1.41318075177827
"620",1406,4.1,1.099783391,256.1416667,0.153333333,26.87022901,66.74701412,0.260586319,0.527687296,0.211726384,"DRYPHO",0,0.00390409,-0.065772921,-0.325199246,1,-1.622688441,-0.051948576,-0.415124592,-0.267609837,1.321977145,-0.884637349,0.20954259446237,-2.45568773702298,1.41318075177827
"621",1406,4.1,1.099783391,172.025,0.205,46.28571429,17.87272727,0.103896104,0.454545455,0.441558442,"KNEMGL",0.356674944,0.005813109,1.328315303,-2.26542783,1.356674944,1.498433916,0.916798631,0.230681855,-2.882797087,0.866464368,1.197981819,0.20954259446237,-2.45568773702298,1.41318075177827
"622",1406,4.1,1.099783391,451.1,0.1805,95.29411765,75.18333333,0.166666667,0.472222222,0.361111111,"PSEUIN",0.125163143,0.002216803,-2.047722198,-1.268235943,1.125163143,-0.416054254,0.492200961,1.088252448,-0.031383613,0.98293839,0.628108019,0.20954259446237,-2.45568773702298,1.41318075177827
"623",1406,4.1,1.099783391,144.1576923,0.262,36.15384615,86.16321839,0.597701149,0.224137931,0.17816092,"CAPPFO",0.374693449,0.006936848,1.947219339,1.42642541,1.374693449,1.633433778,1.73522353,-0.06270224,0.239166661,-1.29205592,-1.373709882,0.20954259446237,-2.45568773702298,1.41318075177827
"624",1406,4.1,1.099783391,217.64,0.3045,30,30.65352113,0.14084507,0.514084507,0.345070423,"CAPPFO",0.139761942,0.004594744,0.504651471,-1.623422239,1.139761942,-0.284150289,2.236706226,-0.284282265,-1.81207513,1.242246647,0.499364709,0.20954259446237,-2.45568773702298,1.41318075177827
"625",1406,4.1,1.099783391,139.7784615,0.299666667,13.85964912,62.44398625,0.446735395,0.293814433,0.259450172,"CAPPFO",0,0.007154178,2.055250644,0.812154998,1,-1.622688441,2.18332981,-1.201326499,-0.399873544,-0.465672787,-0.308685312,0.20954259446237,-2.45568773702298,1.41318075177827
"626",1406,4.1,1.099783391,264.68,0.156666667,48.0952381,74.03636364,0.27972028,0.475524476,0.244755245,"DRYPHO",0.182321557,0.003778147,-0.180604417,-0.175693732,1.182321557,0.090958315,0.019795153,0.27622414,-0.061895739,1.004213131,-0.473891477,0.20954259446237,-2.45568773702298,1.41318075177827
"627",1407,6.18,1.95067939,143.3365385,0.1585,23.10810811,54.46189979,0.379958246,0.308977035,0.311064718,"AMOOYU",0.082238098,0.006976588,1.967224158,0.470536422,1.082238098,-0.814044806,0.058606277,-0.594249056,-0.671326395,-0.312054578,0.205402779,-2.60099932920551,-1.33703305131992,0.833413793673166
"628",1407,6.18,1.95067939,191.675,0.183,20.36231884,41.91526196,0.218678815,0.314350797,0.466970387,"DIOSHA",0.09531018,0.005217164,0.949541087,-0.695144506,1.09531018,-0.691196065,0.538088271,-0.744471051,-1.19103865,-0.259414433,1.356528009,-2.60099932920551,-1.33703305131992,0.833413793673166
"629",1407,6.18,1.95067939,249.0333333,0.239333333,19.38650307,50.50816901,0.202816901,0.45915493,0.338028169,"AMOODU",0.125163143,0.004015527,0.032785252,-0.854027908,1.125163143,-0.416054254,1.433362238,-0.802790377,-0.820910424,0.897267563,0.440941291,-2.60099932920551,-1.33703305131992,0.833413793673166
"630",1407,6.18,1.95067939,278.9166667,0.144,101.6666667,139.4583333,0.5,0.25,0.25,"MILICH",0.405465108,0.0035853,-0.364076039,1.049828035,1.405465108,1.8599439,-0.261449548,1.165124183,1.194873494,-0.958679982,-0.413816391,-2.60099932920551,-1.33703305131992,0.833413793673166
"631",1407,6.18,1.95067939,197.9380952,0.185666667,26.51162791,73.51986395,0.371428571,0.363265306,0.265306122,"DIOSXI",0.143100844,0.005052085,0.836943022,0.422629472,1.143100844,-0.254219882,0.586348858,-0.431079934,-0.075790542,0.182109712,-0.245443968,-2.60099932920551,-1.33703305131992,0.833413793673166
"632",1407,6.18,1.95067939,138.1967742,0.309666667,13.01435407,35.23108553,0.254934211,0.34375,0.401315789,"CAPPFO",0.032789823,0.007236059,2.095103299,-0.371468543,1.032789823,-1.292567709,2.292834878,-1.276057518,-1.535833642,0.013531552,0.927213746,-2.60099932920551,-1.33703305131992,0.833413793673166
"633",1407,6.18,1.95067939,157.7603774,0.1595,23.67647059,70.70866808,0.44820296,0.21564482,0.33615222,"AMOOYU",0.117783036,0.006338727,1.631451643,0.819075147,1.117783036,-0.483388179,0.079587194,-0.565393749,-0.153171312,-1.409986659,0.425172827,-2.60099932920551,-1.33703305131992,0.833413793673166
"634",1407,6.18,1.95067939,239.1952381,0.217,22.67123288,32.51197411,0.13592233,0.472491909,0.391585761,"ARDIVI",0.297251523,0.004180685,0.173936483,-1.698489187,1.297251523,1.040154985,1.106572344,-0.616915465,-1.695250302,0.984681417,0.857669696,-2.60099932920551,-1.33703305131992,0.833413793673166
"635",1407,6.18,1.95067939,184.2419355,0.2055,31.54761905,78.77931034,0.427586207,0.289655172,0.282758621,"AMOODU",0.074107972,0.005427646,1.08804775,0.719715074,1.074107972,-0.891200754,0.9249252,-0.224547657,0.061346043,-0.509198878,-0.064927881,-2.60099932920551,-1.33703305131992,0.833413793673166
"636",1407,6.18,1.95067939,139.3714286,0.205333333,17.05035971,28.69411765,0.205882353,0.340686275,0.453431373,"DIOSHA",0,0.007175072,2.065463106,-0.822375285,1,-1.622688441,0.922218543,-0.955278603,-1.943179274,-0.013799991,1.273162913,-2.60099932920551,-1.33703305131992,0.833413793673166
"637",1407,6.18,1.95067939,161.6818182,0.199333333,17.86764706,54.60307018,0.337719298,0.298245614,0.364035088,"DIOSHA",0.122602322,0.006184987,1.545468514,0.221881589,1.122602322,-0.439368262,0.823286766,-0.899677129,-0.666188364,-0.419973831,0.650958429,-2.60099932920551,-1.33703305131992,0.833413793673166
"638",1501,3.89,0.990753801,255.4625,0.1825,81.11111111,103.665942,0.405797101,0.260869565,0.333333333,"PSEUIN",0.194156014,0.003914469,-0.056475113,0.609356889,1.194156014,0.192865961,0.528961166,0.896881099,0.606208921,-0.828749182,0.401312178,-0.115913973050404,2.51811019976592,-0.0740597234268661
"639",1501,3.89,0.990753801,269.9666667,0.181333333,85,114.5313131,0.424242424,0.303030303,0.272727273,"PSEUIN",0.430782916,0.003704161,-0.249861989,0.703149786,1.430782916,2.0426201,0.507566971,0.952495577,0.804039194,-0.371385331,-0.167275275,-0.115913973050404,2.51811019976592,-0.0740597234268661
"640",1501,3.89,0.990753801,252.6333333,0.185,80.86956522,71.5,0.283018868,0.433962264,0.283018868,"PSEUIN",0.236388778,0.003958306,-0.017475937,-0.150957308,1.236388778,0.548479365,0.574349007,0.893339345,-0.131082355,0.72499135,-0.062321225,-0.115913973050404,2.51811019976592,-0.0740597234268661
"641",1501,3.89,0.990753801,303.025,0.1735,81.57894737,61.84183673,0.204081633,0.387755102,0.408163265,"PSEUIN",0,0.003300058,-0.654394341,-0.840911211,1,-1.622688441,0.360253343,0.903711021,-0.419105535,0.381283349,0.975151597,-0.115913973050404,2.51811019976592,-0.0740597234268661
"642",1502,2.68,0.218116294,394.675,0.178333333,41.625,43.13387978,0.109289617,0.464480874,0.426229508,"PSEUIN",0,0.00253373,-1.579771254,-2.158641094,1,-1.622688441,0.451914904,0.104644374,-1.134157885,0.932475869,1.097869664,0.483046412556187,1.47824799942348,-1.9425307121005
"643",1502,2.68,0.218116294,430.525,0.094,70.37037037,158.6144737,0.368421053,0.355263158,0.276315789,"PSEUIN",0.356674944,0.002322745,-1.884239101,0.405474965,1.356674944,1.498433916,-1.684296068,0.7281925,1.450333401,0.114107194,-0.130236377,0.483046412556187,1.47824799942348,-1.9425307121005
"644",1502,2.68,0.218116294,291.2238095,0.107333333,30.76086957,84.61974843,0.290566038,0.396226415,0.313207547,"PSEUIN",0.03509132,0.003433785,-0.515286168,-0.095427978,1.03509132,-1.269791913,-1.241800088,-0.254538866,0.203290698,0.447262426,0.224854521,0.483046412556187,1.47824799942348,-1.9425307121005
"645",1502,2.68,0.218116294,243.3444444,0.128666667,93.57142857,42.94313725,0.176470588,0.068627451,0.754901961,"DICHGE",0.207639365,0.004109401,0.113710936,-1.147632103,1.207639365,0.307748735,-0.637038763,1.066587989,-1.142954168,-4.905389138,2.717489489,0.483046412556187,1.47824799942348,-1.9425307121005
"646",1502,2.68,0.218116294,233.2916667,0.134333333,60,68.61519608,0.294117647,0.279411765,0.426470588,"DICHGE",0.196710294,0.00428648,0.261452127,-0.069793734,1.196710294,0.214728564,-0.493261803,0.538864199,-0.212821587,-0.619117795,1.099471832,0.483046412556187,1.47824799942348,-1.9425307121005
"647",1502,2.68,0.218116294,107.625,0.162,191.6666667,66.80172414,0.620689655,0.103448276,0.275862069,"AMOOYU",0.241162057,0.009291521,2.970676661,1.506057229,1.241162057,0.587905418,0.131469342,1.918099644,-0.265983669,-3.652537379,-0.134892804,0.483046412556187,1.47824799942348,-1.9425307121005
"648",1502,2.68,0.218116294,174.5666667,0.157666667,69.33333333,78.33119658,0.448717949,0.192307692,0.358974359,"LASICO",0,0.00572847,1.276952785,0.821498155,1,-1.622688441,0.041020813,0.710561539,0.050024064,-1.759655255,0.61129233,0.483046412556187,1.47824799942348,-1.9425307121005
